Number	Name	Profile	Owner	Policy Statement	State	Status	Exempt	Weighting	Active	Additional Information	Additional comments	Attestation	Attestation respondents	Category	Class	Classification	Created	Created Manually	Created by	Description	Domain	Domain Path	Enforcement	Frequency	From configuration check	Key control	Owning group	Profile type	Profile type	Source	Tags	Type	Updated	Updated by	Updates
CTRL0020067	Establish and maintain records management policies used to manage organizational records.	Logitech	Amos Linnan	Establish and maintain records management policies used to manage organizational records.	Monitor	Compliant	TRUE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain records management policies used to manage organizational records.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2018-01-29 18:25:19	admin	3
CTRL0020068	Establish and maintain electronic storage media management procedures.	Sun Microsystems	Amos Linnan	Establish and maintain electronic storage media management procedures.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain electronic storage media management procedures.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:34	admin	0
CTRL0020069	Establish and maintain records management procedures used to manage organizational records.	Sun Microsystems	Amos Linnan	Establish and maintain records management procedures used to manage organizational records.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain records management procedures used to manage organizational records.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:34	admin	0
CTRL0020070	Capture the records required by organizational compliance requirements.	Sun Microsystems	Amos Linnan	Capture the records required by organizational compliance requirements.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Detective	2017-02-28 11:41:34	FALSE	admin	Capture the records required by organizational compliance requirements.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Records Management	2017-02-28 11:41:34	admin	0
CTRL0020071	Establish and maintain a record classification scheme.	Sun Microsystems	Amos Linnan	Establish and maintain a record classification scheme.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain a record classification scheme.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:34	admin	0
CTRL0020072	Establish and maintain records management policies used to manage organizational records.	Sun Microsystems	Amos Linnan	Establish and maintain records management policies used to manage organizational records.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain records management policies used to manage organizational records.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:34	admin	0
CTRL0020073	Establish and maintain electronic storage media management procedures.	Yahoo!	Amos Linnan	Establish and maintain electronic storage media management procedures.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain electronic storage media management procedures.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:34	admin	0
CTRL0020074	Capture the records required by organizational compliance requirements.	Yahoo!	Amos Linnan	Capture the records required by organizational compliance requirements.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Detective	2017-02-28 11:41:34	FALSE	admin	Capture the records required by organizational compliance requirements.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Records Management	2017-02-28 11:41:34	admin	0
CTRL0020075	Establish and maintain records management procedures used to manage organizational records.	Yahoo!	Amos Linnan	Establish and maintain records management procedures used to manage organizational records.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain records management procedures used to manage organizational records.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:34	admin	0
CTRL0020076	Establish and maintain a record classification scheme.	Yahoo!	Amos Linnan	Establish and maintain a record classification scheme.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain a record classification scheme.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:34	admin	0
CTRL0020077	Establish and maintain records management policies used to manage organizational records.	Yahoo!	Amos Linnan	Establish and maintain records management policies used to manage organizational records.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain records management policies used to manage organizational records.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:34	admin	0
CTRL0020078	Establish and maintain electronic storage media management procedures.	Linksys	Amos Linnan	Establish and maintain electronic storage media management procedures.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain electronic storage media management procedures.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:34	admin	0
CTRL0020079	Capture the records required by organizational compliance requirements.	Linksys	Amos Linnan	Capture the records required by organizational compliance requirements.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Detective	2017-02-28 11:41:34	FALSE	admin	Capture the records required by organizational compliance requirements.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Records Management	2017-02-28 11:41:34	admin	0
CTRL0020080	Establish and maintain records management procedures used to manage organizational records.	Linksys	Amos Linnan	Establish and maintain records management procedures used to manage organizational records.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain records management procedures used to manage organizational records.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:34	admin	0
CTRL0020081	Establish and maintain records management policies used to manage organizational records.	Linksys	Amos Linnan	Establish and maintain records management policies used to manage organizational records.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain records management policies used to manage organizational records.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:34	admin	0
CTRL0020082	Establish and maintain a record classification scheme.	Linksys	Amos Linnan	Establish and maintain a record classification scheme.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain a record classification scheme.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:34	admin	0
CTRL0020083	Establish and maintain electronic storage media management procedures.	Acer	Alene Rabeck	Establish and maintain electronic storage media management procedures.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Alene Rabeck	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain electronic storage media management procedures.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:34	admin	0
CTRL0020084	Capture the records required by organizational compliance requirements.	Acer	Alene Rabeck	Capture the records required by organizational compliance requirements.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Alene Rabeck	Records management	Control	Detective	2017-02-28 11:41:34	FALSE	admin	Capture the records required by organizational compliance requirements.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Records Management	2017-02-28 11:41:34	admin	0
CTRL0020085	Establish and maintain records management procedures used to manage organizational records.	Acer	Alene Rabeck	Establish and maintain records management procedures used to manage organizational records.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Alene Rabeck	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain records management procedures used to manage organizational records.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:34	admin	0
CTRL0020086	Establish and maintain records management policies used to manage organizational records.	Acer	Alene Rabeck	Establish and maintain records management policies used to manage organizational records.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Alene Rabeck	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain records management policies used to manage organizational records.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:34	admin	0
CTRL0020087	Establish and maintain a record classification scheme.	Acer	Alene Rabeck	Establish and maintain a record classification scheme.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Alene Rabeck	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain a record classification scheme.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:34	admin	0
CTRL0020088	Establish and maintain electronic storage media management procedures.	Bradbury	Amos Linnan	Establish and maintain electronic storage media management procedures.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain electronic storage media management procedures.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:34	admin	0
CTRL0020089	Establish and maintain records management policies used to manage organizational records.	Bradbury	Amos Linnan	Establish and maintain records management policies used to manage organizational records.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain records management policies used to manage organizational records.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:34	admin	0
CTRL0020090	Establish and maintain a record classification scheme.	Bradbury	Amos Linnan	Establish and maintain a record classification scheme.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain a record classification scheme.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:34	admin	0
CTRL0020091	Establish and maintain records management procedures used to manage organizational records.	Bradbury	Amos Linnan	Establish and maintain records management procedures used to manage organizational records.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain records management procedures used to manage organizational records.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:34	admin	0
CTRL0020092	Capture the records required by organizational compliance requirements.	Bradbury	Amos Linnan	Capture the records required by organizational compliance requirements.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Detective	2017-02-28 11:41:34	FALSE	admin	Capture the records required by organizational compliance requirements.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Records Management	2017-02-28 11:41:34	admin	0
CTRL0020093	Establish and maintain electronic storage media management procedures.	Eatsleepmusic.Com	Amos Linnan	Establish and maintain electronic storage media management procedures.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain electronic storage media management procedures.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:34	admin	0
CTRL0020094	Establish and maintain a record classification scheme.	Eatsleepmusic.Com	Amos Linnan	Establish and maintain a record classification scheme.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain a record classification scheme.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:34	admin	0
CTRL0020095	Establish and maintain records management policies used to manage organizational records.	Eatsleepmusic.Com	Amos Linnan	Establish and maintain records management policies used to manage organizational records.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain records management policies used to manage organizational records.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:34	admin	0
CTRL0020096	Establish and maintain records management procedures used to manage organizational records.	Eatsleepmusic.Com	Amos Linnan	Establish and maintain records management procedures used to manage organizational records.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain records management procedures used to manage organizational records.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:34	admin	0
CTRL0020097	Capture the records required by organizational compliance requirements.	Eatsleepmusic.Com	Amos Linnan	Capture the records required by organizational compliance requirements.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Detective	2017-02-28 11:41:34	FALSE	admin	Capture the records required by organizational compliance requirements.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Records Management	2017-02-28 11:41:34	admin	0
CTRL0020098	Establish and maintain electronic storage media management procedures.	Corsair	Amos Linnan	Establish and maintain electronic storage media management procedures.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain electronic storage media management procedures.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:34	admin	0
CTRL0020099	Establish and maintain records management procedures used to manage organizational records.	Corsair	Amos Linnan	Establish and maintain records management procedures used to manage organizational records.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain records management procedures used to manage organizational records.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:34	admin	0
CTRL0020100	Establish and maintain a record classification scheme.	Corsair	Amos Linnan	Establish and maintain a record classification scheme.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain a record classification scheme.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:34	admin	0
CTRL0020101	Establish and maintain records management policies used to manage organizational records.	Corsair	Amos Linnan	Establish and maintain records management policies used to manage organizational records.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain records management policies used to manage organizational records.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:34	admin	0
CTRL0020102	Capture the records required by organizational compliance requirements.	Corsair	Amos Linnan	Capture the records required by organizational compliance requirements.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Detective	2017-02-28 11:41:34	FALSE	admin	Capture the records required by organizational compliance requirements.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Records Management	2017-02-28 11:41:34	admin	0
CTRL0020103	Establish and maintain electronic storage media management procedures.	Apache Software Foundation	Amos Linnan	Establish and maintain electronic storage media management procedures.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain electronic storage media management procedures.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:34	admin	0
CTRL0020104	Establish and maintain records management procedures used to manage organizational records.	Apache Software Foundation	Amos Linnan	Establish and maintain records management procedures used to manage organizational records.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain records management procedures used to manage organizational records.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:34	admin	0
CTRL0020105	Establish and maintain a record classification scheme.	Apache Software Foundation	Amos Linnan	Establish and maintain a record classification scheme.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain a record classification scheme.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:34	admin	0
CTRL0020106	Establish and maintain records management policies used to manage organizational records.	Apache Software Foundation	Amos Linnan	Establish and maintain records management policies used to manage organizational records.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain records management policies used to manage organizational records.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:34	admin	0
CTRL0020107	Capture the records required by organizational compliance requirements.	Apache Software Foundation	Amos Linnan	Capture the records required by organizational compliance requirements.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Detective	2017-02-28 11:41:34	FALSE	admin	Capture the records required by organizational compliance requirements.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Records Management	2017-02-28 11:41:34	admin	0
CTRL0020108	Establish and maintain electronic storage media management procedures.	Dynex	Amos Linnan	Establish and maintain electronic storage media management procedures.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain electronic storage media management procedures.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:34	admin	0
CTRL0020109	Establish and maintain records management procedures used to manage organizational records.	Dynex	Amos Linnan	Establish and maintain records management procedures used to manage organizational records.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain records management procedures used to manage organizational records.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:34	admin	0
CTRL0020110	Establish and maintain a record classification scheme.	Dynex	Amos Linnan	Establish and maintain a record classification scheme.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain a record classification scheme.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:34	admin	0
CTRL0020111	Establish and maintain records management policies used to manage organizational records.	Dynex	Amos Linnan	Establish and maintain records management policies used to manage organizational records.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain records management policies used to manage organizational records.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:34	admin	0
CTRL0020112	Capture the records required by organizational compliance requirements.	Dynex	Amos Linnan	Capture the records required by organizational compliance requirements.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Detective	2017-02-28 11:41:34	FALSE	admin	Capture the records required by organizational compliance requirements.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Records Management	2017-02-28 11:41:34	admin	0
CTRL0020113	Establish and maintain electronic storage media management procedures.	Mozilla	Amos Linnan	Establish and maintain electronic storage media management procedures.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain electronic storage media management procedures.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:34	admin	0
CTRL0020114	Establish and maintain a record classification scheme.	Mozilla	Amos Linnan	Establish and maintain a record classification scheme.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain a record classification scheme.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:34	admin	0
CTRL0020115	Establish and maintain records management procedures used to manage organizational records.	Mozilla	Amos Linnan	Establish and maintain records management procedures used to manage organizational records.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain records management procedures used to manage organizational records.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:34	admin	0
CTRL0020116	Establish and maintain records management policies used to manage organizational records.	Mozilla	Amos Linnan	Establish and maintain records management policies used to manage organizational records.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain records management policies used to manage organizational records.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:34	admin	0
CTRL0020117	Capture the records required by organizational compliance requirements.	Mozilla	Amos Linnan	Capture the records required by organizational compliance requirements.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Detective	2017-02-28 11:41:34	FALSE	admin	Capture the records required by organizational compliance requirements.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Records Management	2017-02-28 11:41:34	admin	0
CTRL0020118	Establish and maintain electronic storage media management procedures.	Altiris	Amos Linnan	Establish and maintain electronic storage media management procedures.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain electronic storage media management procedures.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:34	admin	0
CTRL0020119	Establish and maintain records management procedures used to manage organizational records.	Altiris	Amos Linnan	Establish and maintain records management procedures used to manage organizational records.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain records management procedures used to manage organizational records.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:34	admin	0
CTRL0020120	Establish and maintain a record classification scheme.	Altiris	Amos Linnan	Establish and maintain a record classification scheme.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain a record classification scheme.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:34	admin	0
CTRL0020121	Establish and maintain records management policies used to manage organizational records.	Altiris	Amos Linnan	Establish and maintain records management policies used to manage organizational records.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain records management policies used to manage organizational records.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:34	admin	0
CTRL0020122	Capture the records required by organizational compliance requirements.	Altiris	Amos Linnan	Capture the records required by organizational compliance requirements.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Detective	2017-02-28 11:41:34	FALSE	admin	Capture the records required by organizational compliance requirements.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Records Management	2017-02-28 11:41:34	admin	0
CTRL0020123	Establish and maintain electronic storage media management procedures.	NVIDIA	Amos Linnan	Establish and maintain electronic storage media management procedures.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain electronic storage media management procedures.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:34	admin	0
CTRL0020124	Establish and maintain a record classification scheme.	NVIDIA	Amos Linnan	Establish and maintain a record classification scheme.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain a record classification scheme.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:34	admin	0
CTRL0020125	Establish and maintain records management procedures used to manage organizational records.	NVIDIA	Amos Linnan	Establish and maintain records management procedures used to manage organizational records.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain records management procedures used to manage organizational records.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:34	admin	0
CTRL0020126	Establish and maintain records management policies used to manage organizational records.	NVIDIA	Amos Linnan	Establish and maintain records management policies used to manage organizational records.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain records management policies used to manage organizational records.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:34	admin	0
CTRL0020127	Capture the records required by organizational compliance requirements.	NVIDIA	Amos Linnan	Capture the records required by organizational compliance requirements.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Detective	2017-02-28 11:41:34	FALSE	admin	Capture the records required by organizational compliance requirements.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Records Management	2017-02-28 11:41:34	admin	0
CTRL0020128	Establish and maintain electronic storage media management procedures.	Microsoft	Amos Linnan	Establish and maintain electronic storage media management procedures.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain electronic storage media management procedures.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:34	admin	0
CTRL0020129	Establish and maintain a record classification scheme.	Microsoft	Amos Linnan	Establish and maintain a record classification scheme.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain a record classification scheme.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:34	admin	0
